date,value,return,cummax,drawdown
2022-10-19,101052307.63,-0.012975539245865031,122665209.66,-17.61942289089632
2022-10-20,101107727.16,0.0005484241903996878,122665209.66,-17.574243389590606
2022-10-21,101205048.47000001,0.0009625506648567317,122665209.66,-17.494904422763923
2022-10-24,98793042.57,-0.0238328614675285,122665209.66,-19.461236936021397
2022-10-25,97880217.65,-0.009239769281862209,122665209.66,-20.205396524979125
2022-10-26,98741865.86,0.008803088414464755,122665209.66,-19.502957575591363
2022-10-27,98535368.94000001,-0.0020912803115626932,122665209.66,-19.67129945555256
2022-10-28,95191744.58,-0.03393324037824441,122665209.66,-22.3971125603993
2022-10-31,94560848.36999997,-0.006627635755428463,122665209.66,-22.911436231918493
2022-11-01,96072534.63,0.01598638639624994,122665209.66,-21.67906866478999
2022-11-02,97187896.61999996,0.011609582221344672,122665209.66,-20.769795372801582
2022-11-03,96402853.7,-0.008077579074166397,122665209.66,-21.409783615740164
2022-11-04,97946326.16999997,0.016010651249009245,122665209.66,-20.151503069627598
2022-11-07,99233719.77,0.013143868181084928,122665209.66,-19.101984951517014
2022-11-08,100112586.02000003,0.008856528325623891,122665209.66,-18.385509389753384
2022-11-09,101111304.57000002,0.009975953970467577,122665209.66,-17.5713269881024
2022-11-10,102337025.87999998,0.012122495256219112,122665209.66,-16.572085790539226
2022-11-11,102545935.77000001,0.002041391062556297,122665209.66,-16.401776792104318
2022-11-14,102411710.67999998,-0.001308926472728178,122665209.66,-16.51120071953417
2022-11-15,103818897.77000003,0.013740490034357622,122665209.66,-15.364023705040452
2022-11-16,104351069.59,0.005125962916490812,122665209.66,-14.930182829151484
2022-11-17,105477891.48000003,0.010798374127139798,122665209.66,-14.011567116413282
2022-11-18,105257058.19000001,-0.0020936452833995034,122665209.66,-14.191596393346906
2022-11-21,104654901.55,-0.0057208195854482335,122665209.66,-14.6824907892959
2022-11-22,103876995.18999998,-0.007433061887009318,122665209.66,-15.31666111530454
2022-11-23,102321156.10000002,-0.014977705960344645,122665209.66,-16.585023264859732
